Выходное напряжение (без нагрузки) [V];Выходное напряжение при Vin16 [V];Выходное напряжение при Vin24 [V];Выходное напряжение при Vin40 [V];LineReg [%];LoadReg [%];Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin16 [V];КПД при Vin24 [V];КПД при Vin40 [V];Выходное напряжение(половина нагрузки) при Vin24 [V];
8.969;8.949;8.949;8.948;0.011;0.223;92.0;11.3;82.8;86.0;87.3;8.958
8.965;8.947;8.947;8.947;-0.0;0.201;92.0;11.3;82.7;85.9;87.1;8.956
8.974;8.955;8.955;8.954;0.011;0.212;100.0;12.0;81.4;85.0;86.4;8.963
8.983;8.963;8.963;8.963;-0.0;0.223;84.0;10.6;82.5;85.7;86.8;8.973
9.034;9.016;9.015;9.015;0.011;0.211;92.0;12.0;82.9;86.0;87.2;9.024
8.964;8.943;8.943;8.943;-0.0;0.235;92.0;10.6;82.4;85.7;87.0;8.953
8.99;8.972;8.971;8.971;0.011;0.212;84.0;10.6;82.8;85.9;87.1;8.98
8.983;8.96;8.96;8.959;0.011;0.257;92.0;11.3;82.8;85.9;87.1;8.971
8.998;8.977;8.977;8.976;0.011;0.234;92.0;9.8;82.7;85.7;86.9;8.987
8.963;8.941;8.94;8.94;0.011;0.257;87.9;11.3;82.3;85.5;86.8;8.951
8.975;8.955;8.955;8.954;0.011;0.223;92.0;10.6;82.6;85.9;87.0;8.964
8.971;8.949;8.949;8.948;0.011;0.246;84.0;10.6;82.6;85.9;87.0;8.959
8.966;8.948;8.948;8.948;-0.0;0.201;100.0;11.3;81.9;85.5;86.9;8.957
8.976;8.959;8.959;8.959;-0.0;0.19;92.0;12.0;82.4;85.5;86.7;8.967
8.973;8.954;8.954;8.953;0.011;0.212;92.0;10.6;82.3;85.7;86.9;8.963
9.008;8.988;8.988;8.987;0.011;0.223;100.0;11.3;81.9;85.4;86.8;8.997
8.995;8.977;8.976;8.976;0.011;0.212;84.0;9.8;81.6;85.1;86.5;8.986
8.95;8.929;8.929;8.928;0.011;0.235;92.0;11.3;82.9;86.0;87.0;8.939
8.982;8.964;8.963;8.963;0.011;0.212;87.9;11.3;82.6;85.8;87.0;8.972
8.959;8.941;8.941;8.941;-0.0;0.201;96.0;11.3;82.7;85.9;87.1;8.95
8.948;8.931;8.93;8.93;0.011;0.202;100.0;12.0;82.7;85.9;87.2;8.938
8.952;8.933;8.932;8.932;0.011;0.224;100.0;11.3;81.7;85.2;86.7;8.942
8.961;8.943;8.943;8.942;0.011;0.201;84.0;9.8;82.7;85.8;86.9;8.951
8.986;8.967;8.966;8.966;0.011;0.223;92.0;9.8;81.6;85.2;86.7;8.975
8.975;8.956;8.956;8.955;0.011;0.212;79.9;10.6;82.8;86.0;87.3;8.965
8.958;8.939;8.938;8.938;0.011;0.224;87.9;11.3;82.2;85.4;86.6;8.947
8.97;8.95;8.949;8.949;0.011;0.235;87.9;11.3;82.5;85.8;87.1;8.959
8.947;8.928;8.928;8.927;0.011;0.213;96.0;11.3;82.4;85.7;87.1;8.937
8.973;8.953;8.952;8.952;0.011;0.235;87.9;11.3;82.9;86.0;87.2;8.962
8.96;8.941;8.94;8.94;0.011;0.224;96.0;12.0;82.2;85.6;86.9;8.95
9.0;8.981;8.981;8.981;-0.0;0.212;87.9;10.6;82.7;85.7;86.9;8.991
8.981;8.961;8.961;8.961;-0.0;0.223;75.9;9.8;82.8;86.0;87.2;8.97
8.997;8.975;8.975;8.975;-0.0;0.245;92.0;9.8;82.5;85.7;87.1;8.985
8.991;8.973;8.972;8.972;0.011;0.212;92.0;10.6;82.1;85.5;86.8;8.981
8.962;8.944;8.943;8.943;0.011;0.212;92.0;12.0;82.3;85.6;86.9;8.952
9.027;9.008;9.008;9.008;-0.0;0.211;84.0;9.8;82.6;85.8;87.1;9.017
