Выходное напряжение (без нагрузки) [V];Выходное напряжение при Vin16 [V];Выходное напряжение при Vin24 [V];Выходное напряжение при Vin40 [V];LineReg [%];LoadReg [%];Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin16 [V];КПД при Vin24 [V];КПД при Vin40 [V];Выходное напряжение(половина нагрузки) при Vin24 [V];
11.955;11.912;11.983;11.967;0.593;0.234;64.0;14.4;90.4;91.6;91.2;11.969
12.041;11.971;12.044;12.057;0.606;0.025;64.0;13.9;90.7;91.8;91.3;12.042
11.991;11.935;12.006;12.018;0.591;0.125;75.9;15.0;90.6;91.7;91.1;12.002
12.012;11.967;12.03;12.041;0.524;0.15;64.0;13.3;90.6;91.7;91.3;12.02
12.054;11.97;12.048;12.074;0.647;0.05;60.0;13.3;90.5;91.7;91.2;12.052
11.968;11.887;11.955;12.048;0.778;0.109;72.0;16.5;89.8;90.4;88.1;11.958
11.979;11.943;11.994;12.002;0.425;0.125;60.0;15.0;90.8;91.8;91.4;11.977
12.021;11.996;12.046;12.042;0.415;0.208;64.0;13.9;90.7;91.9;91.5;12.029
11.959;11.931;11.987;11.993;0.467;0.234;64.0;15.0;90.5;91.6;91.1;11.977
12.001;11.942;12.011;12.029;0.574;0.083;72.0;13.9;90.7;91.8;91.3;12.01
11.983;11.958;12.006;12.007;0.4;0.192;64.0;14.4;90.6;91.8;91.4;11.993
12.023;11.964;12.032;12.045;0.565;0.075;72.0;14.4;90.6;91.7;91.2;12.03
12.023;11.976;12.046;12.051;0.581;0.191;72.0;15.0;90.7;91.8;91.3;12.035
11.991;11.96;12.018;12.021;0.483;0.225;72.0;13.9;90.7;91.8;91.3;12.015
11.962;11.935;11.987;11.982;0.434;0.209;72.0;15.5;90.7;91.8;91.3;11.972
12.002;11.93;12.012;12.028;0.683;0.083;60.0;14.4;90.6;91.8;91.4;12.008
12.026;11.959;12.03;12.045;0.59;0.033;68.0;13.3;90.7;91.8;91.4;12.03
11.939;11.914;11.953;11.954;0.326;0.117;72.0;15.0;90.8;91.9;91.5;11.942
12.007;11.974;12.039;12.057;0.54;0.266;60.0;13.3;90.6;91.7;91.2;12.02
11.969;11.913;11.984;11.996;0.592;0.125;68.0;13.9;90.6;91.7;91.2;11.979
11.996;11.963;12.024;12.0;0.507;0.233;64.0;13.9;90.7;91.8;91.4;11.999
11.974;11.911;11.979;11.997;0.568;0.042;60.0;14.4;90.6;91.7;91.2;11.977
11.991;11.931;12.0;12.015;0.575;0.075;64.0;13.3;90.7;91.8;91.3;11.997
11.948;11.922;11.967;11.969;0.376;0.159;72.0;14.4;90.6;91.7;91.3;11.951
11.954;11.923;11.978;11.982;0.459;0.2;68.0;13.9;90.7;91.8;91.4;11.961
12.025;11.967;12.032;12.042;0.54;0.058;60.0;13.3;90.7;91.8;91.4;12.028
11.994;11.985;12.024;12.027;0.324;0.25;72.0;13.9;90.8;91.9;91.5;12.003
12.026;12.0;12.047;12.051;0.39;0.174;68.0;13.9;90.6;91.7;91.3;12.031
11.977;11.94;11.999;12.003;0.492;0.183;64.0;14.4;90.7;91.8;91.3;11.987
12.02;11.981;12.022;12.033;0.341;0.017;72.0;14.4;90.7;91.8;91.4;12.017
11.988;11.932;12.004;12.007;0.6;0.133;64.0;13.3;90.7;91.9;91.4;12.001
12.037;12.03;12.068;12.046;0.315;0.257;56.0;13.3;90.8;91.9;91.5;12.044
11.973;11.935;11.997;12.004;0.517;0.2;68.0;13.9;90.6;91.7;91.2;11.986
