Выходное напряжение (без нагрузки) [V];Выходное напряжение при Vin9 [V];Выходное напряжение при Vin12 [V];Выходное напряжение при Vin18 [V];LineReg [%];LoadReg [%];Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin9 [V];КПД при Vin12 [V];КПД при Vin18 [V];Выходное напряжение(половина нагрузки) при Vin12 [V];
5.059;5.044;5.044;5.045;0.02;0.297;100;100;87.5;88.1;87.7;5.052
5.061;0.106;5.046;5.046;97.899;0.297;100;100;6.8;87.5;87.2;5.054
5.061;5.046;5.046;5.045;0.02;0.297;100;100;87.4;87.4;87.1;5.053
