Выходное напряжение (без нагрузки) [V];Выходное напряжение при Vin9 [V];Выходное напряжение при Vin12 [V];Выходное напряжение при Vin18 [V];LineReg [%];LoadReg [%];Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin9 [V];КПД при Vin12 [V];КПД при Vin18 [V];Выходное напряжение(половина нагрузки) при Vin12 [V];
3.289;3.255;3.256;3.256;0.031;1.014;48.0;6.9;82.1;84.4;85.7;3.272
3.292;3.257;3.257;3.257;-0.0;1.075;75.9;8.0;83.3;85.3;86.4;3.275
3.309;3.277;3.277;3.277;-0.0;0.977;63.1;6.1;83.7;85.5;86.5;3.293
3.286;3.253;3.253;3.253;-0.0;1.014;58.4;5.1;84.3;86.1;86.9;3.27
3.286;3.253;3.253;3.253;-0.0;1.014;60.0;6.3;82.8;84.9;86.0;3.27
3.299;3.265;3.265;3.265;-0.0;1.041;56.0;4.9;83.6;85.6;86.6;3.282
3.31;3.279;3.279;3.279;-0.0;0.945;60.0;6.1;82.9;85.1;86.1;3.294
3.282;3.247;3.247;3.247;-0.0;1.078;65.6;5.5;83.6;85.5;86.5;3.265
3.29;3.257;3.257;3.257;-0.0;1.013;56.0;6.2;82.5;84.7;85.9;3.274
3.306;3.271;3.271;3.271;-0.0;1.07;42.4;5.2;82.6;84.8;86.0;3.289
3.294;3.257;3.258;3.258;0.031;1.105;54.4;6.1;83.5;85.4;86.4;3.276
3.285;3.252;3.252;3.252;-0.0;1.015;56.8;6.2;83.3;85.3;86.4;3.268
3.31;3.279;3.279;3.279;-0.0;0.945;52.0;6.0;83.3;85.3;86.5;3.294
3.296;3.267;3.267;3.267;-0.0;0.888;56.8;5.1;82.9;85.1;86.2;3.282
3.277;3.241;3.241;3.241;-0.0;1.111;54.4;5.9;83.2;85.1;86.2;3.259
3.309;3.276;3.276;3.276;-0.0;1.007;61.6;6.1;83.1;85.2;86.3;3.292
3.281;3.247;3.247;3.247;-0.0;1.047;46.4;4.7;83.0;85.0;86.2;3.264
3.285;3.249;3.249;3.249;-0.0;1.108;57.6;6.4;84.0;85.8;86.7;3.267
3.281;3.248;3.248;3.248;-0.0;1.016;52.0;5.7;83.5;85.4;86.4;3.265
3.309;3.274;3.274;3.274;-0.0;1.069;51.2;5.7;83.4;85.4;86.5;3.291
3.284;3.248;3.248;3.248;-0.0;1.108;61.6;6.9;83.4;85.3;86.2;3.266
3.284;3.252;3.253;3.253;0.031;0.953;58.4;6.5;82.2;84.5;85.8;3.268
3.308;3.275;3.275;3.275;-0.0;1.008;57.6;6.0;81.9;84.2;85.6;3.292
3.295;3.262;3.262;3.262;-0.0;1.012;49.6;5.9;83.4;85.4;86.5;3.279
3.289;3.254;3.254;3.255;0.031;1.076;56.0;6.3;84.3;86.1;86.9;3.272
3.295;3.263;3.263;3.263;-0.0;0.981;60.8;6.1;81.9;84.2;85.5;3.279
3.297;3.262;3.263;3.263;0.031;1.042;72.7;6.2;83.3;85.2;86.3;3.28
3.284;3.25;3.251;3.251;0.031;1.015;56.8;6.3;84.2;86.0;86.9;3.267
3.296;3.263;3.263;3.263;-0.0;1.011;64.8;6.3;82.4;84.6;85.8;3.28
3.293;3.259;3.259;3.259;-0.0;1.043;45.6;6.0;82.2;84.4;85.6;3.276
3.306;3.272;3.272;3.272;-0.0;1.039;63.1;6.7;84.3;86.1;86.9;3.289
3.303;3.267;3.267;3.267;-0.0;1.102;56.8;6.0;82.1;84.3;85.6;3.285
3.322;3.284;3.284;3.284;-0.0;1.157;56.8;6.8;83.3;85.4;86.4;3.303
