Серийный номер;Выходное напряжение (без нагрузки) [В];Выходное напряжение при Vin120 [В];Выходное напряжение при Vin230 [В];Выходное напряжение при Vin242 [В];Выходное напряжение(половина нагрузки) при Vin230 [В];LineReg [%];LoadReg [%];LoadReg + LineReg [%];Пульсации при Vin120 [мВp-p];Пульсации при Vin230 [мВp-p];Пульсации при Vin242 [мВp-p];ПульсацииRMS [мВ];КПД при Vin120 [В];КПД при Vin230 [В];КПД при Vin242 [В];Напряжение отключения [В];PF при VinMin(без нагрузки);PF при VinNom(без нагрузки);PF при VinMax(без нагрузки);PF при VinMin(под нагрузкой);PF при VinNom(под нагрузкой);PF при VinMax(под нагрузкой);
58350823;12.033;12.02;12.021;12.022;12.029;0.008;0.1;0.10800000000000001;32.0;32.0;24.0;6.9;81.6;85.4;85.4;2;0.88;0.322;0.269;0.669;0.561;0.553
58340823;12.049;12.031;12.038;12.037;12.043;0.058;0.091;0.149;28.0;28.0;24.0;6.9;81.6;85.5;85.4;2;0.662;0.331;0.27;0.667;0.56;0.552
58370823;12.113;12.097;12.102;12.103;12.108;0.041;0.091;0.132;28.0;28.0;36.0;5.7;81.6;84.4;84.2;2;0.658;0.325;0.274;0.665;0.56;0.551
58380823;12.062;12.052;12.055;12.056;12.059;0.025;0.058;0.083;28.0;28.0;28.0;5.7;81.6;85.4;85.4;2;1.0;0.321;0.267;0.669;0.561;0.553
58390823;12.039;12.023;12.029;12.029;12.035;0.05;0.083;0.133;36.0;32.0;28.0;8.0;81.3;85.3;85.3;2;0.57;0.341;0.274;0.67;0.562;0.554
58280823;12.068;12.06;12.059;12.059;12.065;0.008;0.075;0.08299999999999999;36.0;32.0;28.0;6.9;81.5;85.2;85.1;2;0.616;0.334;0.272;0.67;0.563;0.555
58290823;12.031;12.013;12.02;12.022;12.026;0.058;0.092;0.15;28.0;28.0;36.0;6.9;81.4;85.2;85.1;2;0.569;0.333;0.272;0.667;0.559;0.552
58300823;12.077;12.07;12.068;12.068;12.073;0.017;0.075;0.092;32.0;28.0;28.0;6.9;81.9;85.4;85.3;2;0.669;0.329;0.273;0.665;0.559;0.552
58310823;12.015;12.006;12.006;12.006;12.012;-0.0;0.075;0.075;36.0;28.0;28.0;6.9;81.7;85.4;85.3;2;0.648;0.336;0.274;0.668;0.562;0.554
58320823;12.071;12.064;12.06;12.061;12.066;0.033;0.091;0.124;28.0;28.0;32.0;6.9;81.8;85.4;85.4;2;0.684;0.321;0.267;0.668;0.562;0.553
58330823;12.038;12.02;12.026;12.026;12.033;0.05;0.1;0.15000000000000002;28.0;32.0;28.0;5.7;81.9;85.6;85.5;2;1.0;0.318;0.266;0.662;0.555;0.548
58220823;12.01;11.997;11.998;11.998;12.005;0.008;0.1;0.10800000000000001;28.0;28.0;24.0;6.9;81.4;85.2;85.1;2;0.534;0.343;0.274;0.666;0.56;0.552
58230823;12.05;12.044;12.039;12.039;12.045;0.042;0.091;0.133;32.0;24.0;28.0;5.7;81.6;85.3;85.2;2;0.708;0.322;0.267;0.669;0.563;0.555
58240823;12.083;12.067;12.073;12.072;12.078;0.05;0.083;0.133;28.0;28.0;28.0;5.7;81.5;85.4;85.3;2;0.702;0.32;0.264;0.669;0.563;0.555
