Серийный номер;Выходное напряжение (без нагрузки) [В];Выходное напряжение при Vin120 [В];Выходное напряжение при Vin230 [В];Выходное напряжение при Vin264 [В];Выходное напряжение(половина нагрузки) при Vin230 [В];LineReg [%];LoadReg [%];LoadReg + LineReg [%];Пульсации при Vin120 [мВp-p];Пульсации при Vin230 [мВp-p];Пульсации при Vin264 [мВp-p];ПульсацииRMS [мВ];КПД при Vin120 [В];КПД при Vin230 [В];КПД при Vin264 [В];Напряжение отключения [В];PF при VinMin(без нагрузки);PF при VinNom(без нагрузки);PF при VinMax(без нагрузки);PF при VinMin(под нагрузкой);PF при VinNom(под нагрузкой);PF при VinMax(под нагрузкой);
68111023;12.064;12.049;12.05;12.051;12.059;0.008;0.116;0.124;36.0;36.0;52.0;4.0;89.1;91.3;89.5;1.25;0.861;0.483;0.277;0.99;0.937;0.445
68101023;11.994;11.984;11.985;11.985;11.99;0.008;0.075;0.08299999999999999;44.0;44.0;44.0;4.0;89.0;91.2;89.7;1.25;0.868;0.349;0.274;0.99;0.942;0.454
68131023;12.056;12.047;12.047;12.048;12.052;0.008;0.075;0.08299999999999999;44.0;44.0;40.0;5.7;89.1;91.3;89.1;1.25;0.829;0.438;0.269;0.99;0.941;0.496
68141023;12.016;12.008;12.008;12.009;12.013;0.008;0.067;0.07500000000000001;44.0;44.0;44.0;5.7;89.2;91.4;89.8;1.25;0.862;0.494;0.273;0.988;0.942;0.451
68151023;12.006;11.998;11.999;12.0;12.004;0.008;0.058;0.066;36.0;40.0;32.0;6.9;89.0;91.2;89.5;1.25;0.845;0.32;0.27;0.989;0.937;0.444
68031023;12.076;12.065;12.066;12.067;12.073;0.008;0.083;0.091;32.0;32.0;32.0;8.0;89.1;91.3;90.8;1.25;0.865;0.327;0.274;0.989;0.938;0.507
68021023;12.031;12.02;12.021;12.022;12.027;0.008;0.083;0.091;44.0;40.0;40.0;5.7;88.9;91.1;90.3;4.95;0.846;0.319;0.274;0.988;0.941;0.512
68011023;11.986;11.977;11.977;11.978;11.983;0.008;0.075;0.08299999999999999;36.0;36.0;36.0;4.0;89.2;91.4;90.1;1.2;0.849;0.368;0.276;0.989;0.944;0.473
67911023;12.045;12.035;12.035;12.036;12.042;0.008;0.083;0.091;44.0;48.0;44.0;5.7;89.2;91.4;89.7;1.25;0.864;0.491;0.274;0.988;0.941;0.449
67891023;12.009;12.003;12.004;12.005;12.008;0.008;0.042;0.05;48.0;56.0;48.0;6.9;89.1;91.3;90.8;1.25;0.848;0.312;0.273;0.986;0.958;0.545
67901023;0.058;0.149;0.019;-0.082;-0.059;684.211;205.263;889.474;48.0;52.0;52.0;5.7;1.1;0.1;-0.6;0.0;0.843;0.243;0.27;0.988;0.936;0.502
67901023;12.044;12.038;12.039;12.038;12.042;0.008;0.042;0.05;44.0;44.0;48.0;5.7;89.1;91.3;90.3;1.25;0.818;0.302;0.27;0.987;0.936;0.508
6806 1023;11.981;11.973;11.974;11.974;11.978;0.008;0.058;0.066;40.0;40.0;40.0;4.0;89.2;91.3;90.7;1.25;0.853;0.343;0.278;0.989;0.939;0.499
68041023;12.005;11.998;11.999;11.999;12.003;0.008;0.05;0.058;44.0;40.0;40.0;4.0;89.2;91.3;90.6;1.25;0.841;0.347;0.275;0.99;0.943;0.5
68051023;12.018;12.009;12.01;12.011;12.015;0.008;0.067;0.07500000000000001;32.0;32.0;36.0;4.0;89.1;91.2;90.6;1.25;0.813;0.29;0.269;0.99;0.938;0.505
67991023;11.995;11.985;11.986;11.986;11.991;0.008;0.075;0.08299999999999999;36.0;36.0;40.0;5.7;88.8;91.1;90.9;1.25;0.819;0.315;0.269;0.986;0.941;0.506
67891023;12.024;12.016;12.017;12.017;12.022;0.008;0.058;0.066;40.0;44.0;36.0;8.0;89.2;91.3;89.7;1.25;0.869;0.354;0.279;0.988;0.944;0.454
68001023;12.042;12.035;12.036;12.036;12.04;0.008;0.05;0.058;44.0;44.0;44.0;5.7;89.2;91.4;89.7;1.25;0.879;0.355;0.28;0.988;0.939;0.446
68541023;12.025;12.016;12.017;12.017;12.022;0.008;0.067;0.07500000000000001;40.0;32.0;68.0;4.0;89.2;91.4;89.6;1.25;0.837;0.331;0.278;0.989;0.94;0.446
68531023;12.047;12.038;12.039;12.039;12.043;0.008;0.066;0.07400000000000001;40.0;44.0;44.0;6.9;89.3;91.4;89.7;1.25;0.859;0.333;0.277;0.99;0.939;0.448
68521023;12.049;12.043;12.043;12.044;12.047;0.008;0.05;0.058;28.0;32.0;40.0;6.9;89.2;91.4;90.9;1.25;0.854;0.322;0.274;0.986;0.944;0.505
68571023;11.952;11.941;11.942;11.943;11.949;0.008;0.084;0.092;32.0;44.0;36.0;11.3;88.8;91.0;90.4;1.25;0.832;0.297;0.266;0.988;0.94;0.507
68571023;11.999;11.992;11.993;11.994;11.997;0.008;0.05;0.058;36.0;40.0;36.0;5.7;88.7;91.0;89.4;1.25;0.856;0.322;0.273;0.99;0.932;0.45
68561023;12.002;11.995;11.995;11.996;11.999;0.008;0.058;0.066;44.0;36.0;44.0;4.0;88.8;91.0;89.4;1.25;0.84;0.476;0.274;0.99;0.932;0.451
68551023;12.047;12.039;12.039;12.04;12.043;0.008;0.066;0.07400000000000001;28.0;32.0;44.0;4.0;89.0;91.3;90.5;1.25;0.841;0.32;0.27;0.988;0.941;0.513
