Выходное напряжение (без нагрузки) [V]; Выходное напряжение при Vin180 [V];Выходное напряжение при Vin300 [V];Выходное напряжение при Vin375 [V];LineReg [%]; LoadReg [%]; Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin180 [V];КПД при Vin300 [V];КПД при Vin375 [V];Напряжение отключения [V];Выходное напряжение(половина нагрузки) при Vin300 [V];
12.001;11.977;11.978;11.981;0.025;0.192;216.0;59.7;89.9;90.3;87.6;2.55;11.991
12.003;11.979;11.979;11.982;0.025;0.2;212.0;61.2;89.9;90.3;87.6;2.6;11.993
8.445;8.463;8.464;8.465;0.012;0.224;152.0;34.2;88.7;87.2;86.8;2.6;8.455
