Выходное напряжение (без нагрузки) [V];Выходное напряжение при Vin18 [V];Выходное напряжение при Vin24 [V];Выходное напряжение при Vin36 [V];LineReg [%];LoadReg [%];Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin18 [V];КПД при Vin24 [V];КПД при Vin36 [V];Выходное напряжение(половина нагрузки) при Vin24 [V];
3.306;3.263;3.263;3.262;0.031;1.318;112.0;17.2;87.4;87.7;87.0;3.284
3.31;3.269;3.27;3.27;0.031;1.223;100.0;15.9;87.6;87.9;87.1;3.29
3.31;3.269;3.269;3.269;-0.0;1.254;132.0;19.6;87.5;87.7;86.8;3.289
3.31;3.27;3.27;3.27;-0.0;1.223;116.0;17.0;87.3;87.6;86.8;3.29
3.306;3.268;3.268;3.268;-0.0;1.163;108.0;17.0;87.4;87.6;86.9;3.287
