Выходное напряжение (без нагрузки) [V];Выходное напряжение при Vin22 [V];Выходное напряжение при Vin24 [V];Выходное напряжение при Vin36 [V];LineReg [%];LoadReg [%];Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin22 [V];КПД при Vin24 [V];КПД при Vin36 [V];Напряжение отключения [V];Выходное напряжение(половина нагрузки) при Vin24 [V];
47.946;47.952;47.953;47.93;0.048;0.015;92.0;20.0;83.2;84.2;85.8;2.6;47.95
48.087;48.069;48.072;48.054;0.037;0.031;84.0;17.9;83.0;84.1;85.7;2.6;48.075
48.04;48.052;48.055;48.037;0.037;0.031;84.0;18.3;83.2;84.2;85.8;2.6;48.058
48.117;48.118;48.122;48.108;0.029;0.01;87.9;17.9;83.2;84.2;85.8;2.6;48.128
