Выходное напряжение (без нагрузки) [V]; Выходное напряжение при Vin180 [V];Выходное напряжение при Vin300 [V];Выходное напряжение при Vin375 [V];LineReg [%]; LoadReg [%]; Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin180 [V];КПД при Vin300 [V];КПД при Vin375 [V];Напряжение отключения [V];Выходное напряжение(половина нагрузки) при Vin300 [V];
23.967;23.952;23.957;0.051;99.787;0.042;332.0;35.3;85.8;86.7;3.5;2.4;23.969
23.974;23.959;23.963;0.048;99.8;0.046;336.0;36.2;85.9;86.7;3.3;2.4;23.975
23.994;23.976;23.981;23.982;0.021;0.054;268.0;31.5;85.8;86.4;85.2;1.25;23.994
24.0;23.981;23.985;23.984;0.017;0.063;260.0;30.2;85.3;86.3;85.1;2.4;23.999
24.002;23.982;23.985;23.986;0.013;0.071;220.0;28.0;85.1;86.2;85.0;2.4;24.001
