Выходное напряжение (без нагрузки) [V]; Выходное напряжение при Vin18 [V];Выходное напряжение при Vin24 [V];Выходное напряжение при Vin36 [V];LineReg [%]; LoadReg [%]; Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin18 [V];КПД при Vin24 [V];КПД при Vin36 [V];Напряжение отключения [V];
27.958;27.857;27.857;27.854;0.011;0.363;380.0;44.7;86.9;89.4;90.8;2.55
27.96;27.861;27.86;27.858;0.007;0.359;380.0;40.0;86.9;89.4;90.8;2.55
27.961;27.864;27.863;27.862;0.004;0.352;380.0;44.7;86.9;89.4;90.8;2.55
27.962;27.868;27.866;27.865;0.007;0.345;380.0;40.0;86.9;89.4;90.8;2.55
27.963;27.87;27.87;27.868;0.007;0.334;380.0;40.0;86.9;89.5;90.8;2.55
27.965;27.873;27.873;27.871;0.007;0.33;380.0;40.0;86.9;89.5;90.8;2.55
27.966;27.876;27.876;27.874;0.007;0.323;360.0;40.0;86.9;89.4;90.8;2.55
27.966;27.878;27.879;27.878;0.004;0.312;380.0;44.7;86.9;89.4;90.9;2.55
27.967;27.881;27.882;27.881;0.004;0.305;360.0;40.0;86.9;89.4;90.9;2.55
27.969;27.884;27.885;27.886;0.004;0.301;360.0;40.0;86.9;89.4;90.9;2.55
27.97;27.887;27.887;27.886;0.004;0.298;380.0;40.0;86.8;89.4;90.9;2.55
27.968;27.884;27.884;27.883;0.004;0.301;340.0;40.0;86.9;89.4;90.9;2.55
27.969;27.885;27.886;27.886;0.004;0.298;360.0;40.0;86.9;89.4;90.9;2.55
27.97;27.888;27.889;27.888;0.004;0.29;360.0;40.0;86.8;89.4;90.9;2.55
27.97;27.89;27.888;27.89;0.007;0.294;360.0;40.0;86.8;89.5;90.9;2.55
27.972;27.891;27.893;27.892;0.007;0.283;340.0;40.0;86.8;89.4;90.9;2.55
27.972;27.893;27.895;27.894;0.007;0.276;320.0;40.0;86.8;89.4;90.9;2.55
